age,duration,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
45,170,1.1,93.994,-36.4,4.857,5191,0
35,424,-1.8,92.893,-46.2,1.244,5099.1,0
23,270,-1.1,94.199,-37.5,0.879,4963.6,1
77,445,-3.4,92.649,-30.1,0.714,5017.5,1
33,285,-1.8,93.075,-47.1,1.41,5099.1,1
26,124,1.4,93.918,-42.7,4.962,5228.1,0
26,991,1.4,93.918,-42.7,4.958,5228.1,1
37,151,-0.1,93.2,-42,4.191,5195.8,0
32,72,-2.9,92.469,-33.6,1.029,5076.2,0
28,355,1.4,94.465,-41.8,4.962,5228.1,0
33,219,1.4,93.918,-42.7,4.96,5228.1,0
41,76,1.4,93.444,-36.1,4.965,5228.1,0
44,141,1.4,93.444,-36.1,4.963,5228.1,0
58,166,1.4,93.444,-36.1,4.966,5228.1,0
41,23,1.1,93.994,-36.4,4.857,5191,0
53,16,1.4,94.465,-41.8,4.959,5228.1,0
32,127,1.1,93.994,-36.4,4.857,5191,0
36,722,-0.1,93.2,-42,4.153,5195.8,0
29,260,1.1,93.994,-36.4,4.859,5191,0
56,315,1.4,94.465,-41.8,4.958,5228.1,0
51,673,-0.1,93.2,-42,4.021,5195.8,0
52,190,1.1,93.994,-36.4,4.857,5191,0
71,117,-1.8,93.749,-34.6,0.645,5008.7,0
38,80,1.1,93.994,-36.4,4.859,5191,0
37,316,1.4,94.465,-41.8,4.959,5228.1,0
70,185,-2.9,92.201,-31.4,0.869,5076.2,0
36,328,-2.9,92.201,-31.4,0.884,5076.2,1
42,935,1.4,93.444,-36.1,4.964,5228.1,0
34,293,1.1,93.994,-36.4,4.86,5191,0
31,44,-1.7,94.215,-40.3,0.861,4991.6,0
32,709,-1.8,93.075,-47.1,1.405,5099.1,1
46,124,-1.8,93.075,-47.1,1.405,5099.1,0
31,408,1.1,93.994,-36.4,4.858,5191,0
44,172,-1.8,93.075,-47.1,1.41,5099.1,0
39,156,-1.8,93.075,-47.1,1.365,5099.1,0
40,274,-1.8,93.075,-47.1,1.453,5099.1,0
30,235,-3.4,92.649,-30.1,0.714,5017.5,1
36,143,1.1,93.994,-36.4,4.855,5191,0
29,216,-1.1,94.199,-37.5,0.879,4963.6,1
55,207,1.1,93.994,-36.4,4.858,5191,0
60,297,1.4,93.918,-42.7,4.962,5228.1,0
55,213,-3.4,92.431,-26.9,0.742,5017.5,0
39,124,-1.8,92.893,-46.2,1.25,5099.1,0
43,146,-2.9,92.963,-40.8,1.262,5076.2,0
35,95,1.1,93.994,-36.4,4.855,5191,0
41,17,1.4,94.465,-41.8,4.866,5228.1,0
34,71,-1.8,92.893,-46.2,1.27,5099.1,0
30,106,1.1,93.994,-36.4,4.859,5191,0
48,88,-1.8,92.893,-46.2,1.281,5099.1,0
36,1093,1.4,94.465,-41.8,4.96,5228.1,1
33,220,-0.1,93.2,-42,4.076,5195.8,0
35,461,1.1,93.994,-36.4,4.855,5191,0
32,360,1.4,93.918,-42.7,4.963,5228.1,0
32,123,-2.9,92.469,-33.6,1.007,5076.2,0
33,659,-1.8,92.893,-46.2,1.344,5099.1,0
33,569,-1.1,94.199,-37.5,0.879,4963.6,1
39,229,-1.8,93.369,-34.8,0.655,5008.7,1
39,74,1.4,93.918,-42.7,4.966,5228.1,0
31,406,1.4,94.465,-41.8,4.864,5228.1,0
53,151,-1.8,92.893,-46.2,1.27,5099.1,0
31,51,-0.1,93.2,-42,4.153,5195.8,0
30,117,1.4,93.918,-42.7,4.963,5228.1,0
44,269,1.4,93.918,-42.7,4.963,5228.1,0
59,133,1.4,94.465,-41.8,4.961,5228.1,0
41,143,1.4,93.918,-42.7,4.955,5228.1,0
44,30,-1.8,92.893,-46.2,1.244,5099.1,0
55,350,1.4,93.444,-36.1,4.963,5228.1,0
25,551,-2.9,92.963,-40.8,1.252,5076.2,1
58,289,-1.8,93.876,-40,0.683,5008.7,1
28,295,-1.8,93.075,-47.1,1.423,5099.1,1
76,331,-2.9,92.201,-31.4,0.879,5076.2,0
35,80,1.4,93.444,-36.1,4.963,5228.1,0
33,164,1.1,93.994,-36.4,4.855,5191,0
41,377,-1.8,92.893,-46.2,1.266,5099.1,0
54,225,1.4,93.918,-42.7,4.958,5228.1,0
45,58,-2.9,92.469,-33.6,1.044,5076.2,0
30,200,-1.8,93.075,-47.1,1.365,5099.1,0
55,16,-0.1,93.2,-42,4.021,5195.8,0
58,261,1.4,93.918,-42.7,4.961,5228.1,0
28,151,1.4,94.465,-41.8,4.864,5228.1,0
55,86,1.1,93.994,-36.4,4.858,5191,0
31,280,-1.8,93.075,-47.1,1.405,5099.1,0
42,504,1.4,93.918,-42.7,4.963,5228.1,0
31,45,-1.8,92.893,-46.2,1.244,5099.1,0
27,448,1.4,93.918,-42.7,4.961,5228.1,1
28,152,-1.8,93.369,-34.8,0.651,5008.7,0
59,36,1.1,93.994,-36.4,4.857,5191,0
31,5,-1.1,94.199,-37.5,0.879,4963.6,0
48,113,1.4,94.465,-41.8,4.958,5228.1,0
36,75,-0.1,93.2,-42,4.153,5195.8,0
30,249,-1.8,92.893,-46.2,1.299,5099.1,0
23,22,-1.8,92.893,-46.2,1.266,5099.1,0
39,239,1.1,93.994,-36.4,4.856,5191,0
30,304,1.1,93.994,-36.4,4.857,5191,0
37,199,1.1,93.994,-36.4,4.86,5191,0
29,211,1.1,93.994,-36.4,4.859,5191,0
39,157,1.4,93.918,-42.7,4.961,5228.1,0
66,319,-1.7,94.055,-39.8,0.767,4991.6,1
34,180,1.1,93.994,-36.4,4.857,5191,0
50,413,-1.8,93.075,-47.1,1.406,5099.1,1
56,222,1.1,93.994,-36.4,4.858,5191,0
60,226,-1.8,92.893,-46.2,1.354,5099.1,1
70,70,-2.9,92.201,-31.4,0.869,5076.2,0
54,38,1.4,94.465,-41.8,4.864,5228.1,0
39,1046,-1.8,92.893,-46.2,1.354,5099.1,1
50,331,-1.8,92.893,-46.2,1.354,5099.1,1
32,73,-0.1,93.2,-42,4.153,5195.8,0
44,130,1.1,93.994,-36.4,4.864,5191,0
41,474,1.4,93.918,-42.7,4.968,5228.1,0
34,40,1.1,93.994,-36.4,4.857,5191,0
43,206,1.1,93.994,-36.4,4.855,5191,0
36,536,1.4,93.918,-42.7,4.968,5228.1,0
35,136,1.4,94.465,-41.8,4.865,5228.1,0
29,92,1.1,93.994,-36.4,4.857,5191,0
56,108,-0.1,93.2,-42,4.12,5195.8,0
39,101,1.4,93.918,-42.7,4.968,5228.1,0
50,153,1.4,93.918,-42.7,4.957,5228.1,0
51,668,-1.8,92.893,-46.2,1.266,5099.1,1
32,132,-1.8,92.893,-46.2,1.327,5099.1,0
34,96,1.1,93.994,-36.4,4.86,5191,0
52,437,-1.8,92.893,-46.2,1.334,5099.1,0
28,75,1.1,93.994,-36.4,4.857,5191,0
70,94,-2.9,92.201,-31.4,0.869,5076.2,1
56,95,-1.8,93.075,-47.1,1.365,5099.1,0
46,267,-1.7,94.215,-40.3,0.797,4991.6,1
32,81,1.1,93.994,-36.4,4.858,5191,0
59,424,1.1,93.994,-36.4,4.857,5191,0
41,69,-1.8,93.075,-47.1,1.405,5099.1,0
38,257,1.4,93.444,-36.1,4.966,5228.1,0
48,368,-1.8,92.893,-46.2,1.281,5099.1,0
33,226,1.4,94.465,-41.8,4.96,5228.1,0
31,456,-1.1,94.767,-50.8,1.044,4963.6,1
57,10,-1.8,92.893,-46.2,1.25,5099.1,0
34,34,1.4,93.918,-42.7,4.963,5228.1,0
38,194,1.4,93.444,-36.1,4.965,5228.1,0
19,85,-2.9,92.201,-31.4,0.884,5076.2,0
27,340,1.4,93.918,-42.7,4.963,5228.1,0
43,137,-1.8,93.876,-40,0.699,5008.7,0
31,107,-1.8,93.369,-34.8,0.655,5008.7,0
49,145,1.4,93.918,-42.7,4.961,5228.1,0
31,609,1.4,93.444,-36.1,4.963,5228.1,0
49,110,-1.1,94.199,-37.5,0.883,4963.6,0
33,331,1.4,93.444,-36.1,4.962,5228.1,0
32,293,-1.8,92.893,-46.2,1.291,5099.1,0
35,182,1.1,93.994,-36.4,4.86,5191,0
32,719,1.4,93.444,-36.1,4.963,5228.1,0
56,640,-1.8,92.893,-46.2,1.354,5099.1,1
36,164,1.1,93.994,-36.4,4.86,5191,0
33,229,1.4,93.444,-36.1,4.968,5228.1,0
28,229,1.1,93.994,-36.4,4.858,5191,0
79,464,-1.7,94.215,-40.3,0.822,4991.6,1
31,375,-1.7,94.027,-38.3,0.904,4991.6,1
29,569,1.4,94.465,-41.8,4.864,5228.1,0
29,267,1.1,93.994,-36.4,4.864,5191,0
31,433,-1.8,92.893,-46.2,1.266,5099.1,0
25,559,1.4,94.465,-41.8,4.961,5228.1,0
32,462,-2.9,92.963,-40.8,1.268,5076.2,1
35,83,-1.8,92.893,-46.2,1.299,5099.1,0
42,181,1.1,93.994,-36.4,4.857,5191,0
37,176,1.4,93.444,-36.1,4.965,5228.1,0
57,156,1.4,93.444,-36.1,4.964,5228.1,0
25,185,1.4,94.465,-41.8,4.962,5228.1,0
33,270,1.4,93.918,-42.7,4.962,5228.1,0
39,714,1.4,93.444,-36.1,4.965,5228.1,1
30,244,-1.8,92.893,-46.2,1.327,5099.1,0
50,684,1.4,93.918,-42.7,4.963,5228.1,1
52,183,1.4,93.918,-42.7,4.962,5228.1,0
49,524,1.1,93.994,-36.4,4.857,5191,0
45,136,-0.1,93.2,-42,4.12,5195.8,0
33,143,1.4,93.918,-42.7,4.96,5228.1,0
46,45,1.4,94.465,-41.8,4.961,5228.1,0
31,115,1.4,93.444,-36.1,4.967,5228.1,0
32,712,-2.9,92.963,-40.8,1.262,5076.2,1
48,86,1.1,93.994,-36.4,4.857,5191,0
27,510,1.4,93.918,-42.7,4.96,5228.1,0
31,245,1.4,94.465,-41.8,4.962,5228.1,0
35,366,-0.1,93.2,-42,4.076,5195.8,0
80,378,-1.1,94.199,-37.5,0.879,4963.6,0
40,762,1.1,93.994,-36.4,4.864,5191,1
44,136,1.4,93.444,-36.1,4.965,5228.1,0
45,379,-1.8,93.749,-34.6,0.642,5008.7,1
27,405,1.4,93.918,-42.7,4.96,5228.1,0
54,234,-3.4,92.431,-26.9,0.741,5017.5,1
49,351,1.4,93.918,-42.7,4.963,5228.1,0
60,112,1.4,94.465,-41.8,4.961,5228.1,0
31,187,1.1,93.994,-36.4,4.855,5191,0
56,88,1.1,93.994,-36.4,4.856,5191,0
58,189,-0.1,93.2,-42,4.021,5195.8,0
45,79,1.1,93.994,-36.4,4.857,5191,0
33,264,-1.8,92.893,-46.2,1.313,5099.1,0
41,93,-0.1,93.2,-42,4.153,5195.8,0
42,316,-0.1,93.2,-42,4.076,5195.8,0
24,218,1.4,94.465,-41.8,4.961,5228.1,0
28,462,-3.4,92.431,-26.9,0.752,5017.5,0
52,157,-1.7,94.027,-38.3,0.899,4991.6,0
40,30,1.1,93.994,-36.4,4.858,5191,0
36,69,-3.4,92.649,-30.1,0.722,5017.5,0
27,111,-1.7,94.027,-38.3,0.9,4991.6,0
59,211,1.1,93.994,-36.4,4.858,5191,0
36,317,-1.8,92.893,-46.2,1.334,5099.1,0
35,189,1.4,93.444,-36.1,4.966,5228.1,0
30,107,1.4,93.444,-36.1,4.964,5228.1,0
29,159,-1.8,92.893,-46.2,1.344,5099.1,0
39,39,1.4,93.918,-42.7,4.961,5228.1,0
39,181,1.4,93.918,-42.7,4.961,5228.1,0
38,113,1.4,94.465,-41.8,4.955,5228.1,0
29,71,-1.8,93.075,-47.1,1.41,5099.1,0
48,532,1.4,93.444,-36.1,4.965,5228.1,0
42,121,1.4,93.444,-36.1,4.963,5228.1,0
28,113,-1.8,92.893,-46.2,1.244,5099.1,0
29,206,1.4,93.918,-42.7,4.962,5228.1,0
28,392,1.4,94.465,-41.8,4.962,5228.1,0
24,200,-1.8,92.893,-46.2,1.281,5099.1,0
59,157,-1.8,92.893,-46.2,1.281,5099.1,0
28,167,-1.7,94.215,-40.3,0.893,4991.6,0
32,134,-1.8,92.893,-46.2,1.313,5099.1,0
55,17,1.4,94.465,-41.8,4.959,5228.1,0
43,41,1.4,93.918,-42.7,4.962,5228.1,0
46,550,1.4,93.918,-42.7,4.963,5228.1,0
45,272,1.4,94.465,-41.8,4.866,5228.1,0
34,78,1.4,93.444,-36.1,4.964,5228.1,0
41,17,1.4,93.918,-42.7,4.968,5228.1,0
42,280,1.4,94.465,-41.8,4.866,5228.1,0
53,135,1.1,93.994,-36.4,4.86,5191,0
63,261,-1.7,94.215,-40.3,0.846,4991.6,0
33,103,1.1,93.994,-36.4,4.858,5191,0
27,207,1.4,93.918,-42.7,4.961,5228.1,0
39,171,1.4,93.918,-42.7,4.962,5228.1,0
53,251,1.4,94.465,-41.8,4.865,5228.1,0
39,186,-1.8,92.893,-46.2,1.266,5099.1,0
47,311,-1.8,93.075,-47.1,1.405,5099.1,0
32,177,1.4,93.918,-42.7,4.96,5228.1,0
28,111,-2.9,92.201,-31.4,0.883,5076.2,0
56,325,-1.8,93.075,-47.1,1.405,5099.1,1
33,30,-1.8,92.893,-46.2,1.266,5099.1,0
26,88,-1.8,92.893,-46.2,1.266,5099.1,0
29,577,1.4,93.918,-42.7,4.96,5228.1,1
33,85,1.1,93.994,-36.4,4.859,5191,0
39,47,-0.1,93.2,-42,4.021,5195.8,0
41,909,1.4,93.918,-42.7,4.957,5228.1,0
36,322,-1.8,93.075,-47.1,1.405,5099.1,0
60,767,1.4,93.444,-36.1,4.965,5228.1,0
29,141,-1.8,92.893,-46.2,1.266,5099.1,0
24,10,-1.8,92.893,-46.2,1.266,5099.1,0
49,460,1.4,94.465,-41.8,4.866,5228.1,0
42,126,-0.1,93.2,-42,4.191,5195.8,0
52,326,1.4,93.918,-42.7,4.962,5228.1,0
31,241,-2.9,92.963,-40.8,1.224,5076.2,0
33,103,1.1,93.994,-36.4,4.857,5191,0
41,168,1.1,93.994,-36.4,4.857,5191,0
35,77,1.4,93.918,-42.7,4.961,5228.1,0
71,131,-3.4,92.431,-26.9,0.752,5017.5,0
51,236,-0.1,93.2,-42,4.153,5195.8,0
31,80,-1.8,92.893,-46.2,1.291,5099.1,0
33,103,-1.8,92.893,-46.2,1.313,5099.1,0
34,207,1.1,93.994,-36.4,4.857,5191,0
52,83,1.4,93.918,-42.7,4.962,5228.1,0
51,155,-0.1,93.2,-42,4.021,5195.8,0
35,106,-0.1,93.2,-42,4.153,5195.8,0
59,24,1.1,93.994,-36.4,4.857,5191,0
50,175,-0.1,93.2,-42,4.021,5195.8,0
35,196,1.4,93.918,-42.7,4.963,5228.1,0
34,100,1.1,93.994,-36.4,4.86,5191,0
52,297,1.4,94.465,-41.8,4.961,5228.1,0
51,297,-1.7,94.055,-39.8,0.754,4991.6,1
46,140,-0.1,93.2,-42,4.153,5195.8,0
42,238,-0.1,93.2,-42,4.12,5195.8,0
38,95,1.4,93.918,-42.7,4.963,5228.1,0
30,30,-0.1,93.2,-42,4.12,5195.8,0
48,118,1.4,93.918,-42.7,4.963,5228.1,0
24,165,1.4,93.918,-42.7,4.963,5228.1,0
52,201,1.1,93.994,-36.4,4.86,5191,0
63,408,-3.4,92.649,-30.1,0.715,5017.5,0
34,214,1.1,93.994,-36.4,4.86,5191,0
55,317,-1.1,94.601,-49.5,0.977,4963.6,0
46,233,1.1,93.994,-36.4,4.857,5191,0
33,152,1.4,93.444,-36.1,4.964,5228.1,0
45,361,1.4,93.444,-36.1,4.965,5228.1,0
26,40,-1.8,92.893,-46.2,1.266,5099.1,0
41,273,-3,92.713,-33,0.707,5023.5,0
51,1166,-0.1,93.2,-42,4.076,5195.8,0
38,25,1.4,94.465,-41.8,4.962,5228.1,0
27,319,-1.8,92.893,-46.2,1.334,5099.1,0
40,18,1.4,93.444,-36.1,4.964,5228.1,0
54,781,1.4,93.444,-36.1,4.966,5228.1,0
41,61,1.4,93.918,-42.7,4.963,5228.1,0
42,268,1.4,94.465,-41.8,4.865,5228.1,0
23,603,1.4,93.918,-42.7,4.961,5228.1,0
38,158,-0.1,93.2,-42,4.076,5195.8,0
51,150,1.1,93.994,-36.4,4.857,5191,0
58,587,1.4,93.444,-36.1,4.963,5228.1,0
36,275,1.4,93.444,-36.1,4.967,5228.1,0
32,11,1.4,94.465,-41.8,4.961,5228.1,0
26,15,-1.8,92.893,-46.2,1.291,5099.1,0
45,105,1.4,93.444,-36.1,4.962,5228.1,0
26,129,-1.7,94.215,-40.3,0.861,4991.6,0
33,355,1.1,93.994,-36.4,4.856,5191,0
57,102,1.4,93.918,-42.7,4.962,5228.1,0
55,115,1.1,93.994,-36.4,4.858,5191,0
33,273,-1.8,93.075,-47.1,1.479,5099.1,0
27,7,-1.7,94.215,-40.3,0.861,4991.6,0
48,812,1.4,93.918,-42.7,4.961,5228.1,0
29,235,1.4,93.444,-36.1,4.965,5228.1,0
24,135,-1.8,93.749,-34.6,0.645,5008.7,0
49,344,1.1,93.994,-36.4,4.855,5191,0
46,488,1.4,93.444,-36.1,4.97,5228.1,0
36,379,-0.1,93.2,-42,4.076,5195.8,0
32,202,1.4,93.444,-36.1,4.963,5228.1,0
56,80,-1.8,92.893,-46.2,1.244,5099.1,0
59,142,-1.1,94.601,-49.5,0.942,4963.6,0
33,168,1.4,93.918,-42.7,4.957,5228.1,0
26,77,-2.9,92.963,-40.8,1.26,5076.2,0
34,139,1.1,93.994,-36.4,4.86,5191,0
40,394,-1.8,92.893,-46.2,1.344,5099.1,0
41,174,-1.7,94.027,-38.3,0.905,4991.6,1
42,234,1.1,93.994,-36.4,4.856,5191,0
42,213,1.4,94.465,-41.8,4.865,5228.1,0
36,652,1.4,94.465,-41.8,4.961,5228.1,0
37,307,-0.1,93.2,-42,4.12,5195.8,0
35,253,1.4,93.444,-36.1,4.966,5228.1,0
35,82,-1.8,92.893,-46.2,1.327,5099.1,0
54,171,1.1,93.994,-36.4,4.86,5191,0
51,280,-0.1,93.2,-42,4.153,5195.8,0
50,115,-1.8,92.843,-50,1.548,5099.1,1
49,104,-1.8,92.893,-46.2,1.344,5099.1,0
52,36,-1.7,94.055,-39.8,0.702,4991.6,0
33,139,1.4,93.918,-42.7,4.963,5228.1,0
50,99,-1.8,93.075,-47.1,1.41,5099.1,0
46,306,1.4,93.918,-42.7,4.96,5228.1,0
35,388,1.1,93.994,-36.4,4.857,5191,0
48,171,1.4,93.444,-36.1,4.963,5228.1,0
41,217,-1.8,92.893,-46.2,1.264,5099.1,0
53,198,1.1,93.994,-36.4,4.86,5191,0
38,204,1.1,93.994,-36.4,4.857,5191,0
45,119,1.4,94.465,-41.8,4.959,5228.1,0
37,214,-1.8,92.893,-46.2,1.299,5099.1,0
36,356,-0.1,93.2,-42,4.12,5195.8,0
48,42,1.1,93.994,-36.4,4.859,5191,0
58,180,-0.1,93.2,-42,4.153,5195.8,0
37,133,-1.8,92.893,-46.2,1.27,5099.1,0
41,300,1.4,93.918,-42.7,4.963,5228.1,0
44,1200,1.4,93.918,-42.7,4.96,5228.1,0
37,77,-1.8,93.075,-47.1,1.406,5099.1,0
51,129,1.4,93.444,-36.1,4.966,5228.1,0
33,145,1.4,93.444,-36.1,4.963,5228.1,0
48,271,1.4,93.918,-42.7,4.961,5228.1,0
25,29,-2.9,92.963,-40.8,1.26,5076.2,0
45,7,-1.8,92.893,-46.2,1.354,5099.1,0
60,293,1.4,93.918,-42.7,4.963,5228.1,0
32,143,1.4,94.465,-41.8,4.967,5228.1,0
30,329,-0.1,93.2,-42,4.191,5195.8,0
45,106,-3.4,92.649,-30.1,0.715,5017.5,0
29,209,-0.1,93.2,-42,4.12,5195.8,0
41,114,-1.8,93.075,-47.1,1.405,5099.1,0
37,97,1.4,93.444,-36.1,4.964,5228.1,0
28,177,1.4,93.918,-42.7,4.957,5228.1,0
24,211,-2.9,92.963,-40.8,1.262,5076.2,0
45,303,-1.8,93.075,-47.1,1.405,5099.1,0
35,160,1.4,93.918,-42.7,4.961,5228.1,0
25,18,-1.8,92.893,-46.2,1.244,5099.1,0
37,74,1.1,93.994,-36.4,4.859,5191,0
58,77,-1.8,92.893,-46.2,1.25,5099.1,0
25,164,1.4,93.918,-42.7,4.957,5228.1,0
33,181,1.1,93.994,-36.4,4.857,5191,0
36,41,1.4,94.465,-41.8,4.959,5228.1,0
40,177,1.1,93.994,-36.4,4.857,5191,0
49,565,1.1,93.994,-36.4,4.86,5191,0
27,179,1.4,94.465,-41.8,4.864,5228.1,0
25,54,1.4,94.465,-41.8,4.962,5228.1,0
52,159,1.4,94.465,-41.8,4.958,5228.1,0
54,455,-3.4,92.649,-30.1,0.716,5017.5,1
31,945,1.1,93.994,-36.4,4.856,5191,1
42,111,1.4,93.918,-42.7,4.96,5228.1,0
34,318,1.1,93.994,-36.4,4.86,5191,0
48,307,-2.9,92.201,-31.4,0.879,5076.2,1
39,436,1.4,93.444,-36.1,4.968,5228.1,0
57,402,1.1,93.994,-36.4,4.857,5191,0
38,145,1.4,93.918,-42.7,4.968,5228.1,0
37,12,-0.2,92.756,-45.9,3.563,5176.3,0
58,114,1.4,93.918,-42.7,4.961,5228.1,0
47,156,1.4,93.444,-36.1,4.968,5228.1,0
52,322,-2.9,92.963,-40.8,1.26,5076.2,1
39,116,1.4,93.444,-36.1,4.966,5228.1,0
45,69,1.4,94.465,-41.8,4.961,5228.1,0
29,112,1.4,93.444,-36.1,4.963,5228.1,0
71,328,-1.8,93.749,-34.6,0.645,5008.7,1
27,322,1.1,93.994,-36.4,4.857,5191,0
36,265,1.1,93.994,-36.4,4.856,5191,0
36,25,-1.8,92.893,-46.2,1.281,5099.1,0
26,588,1.4,93.918,-42.7,4.957,5228.1,1
34,95,1.4,93.918,-42.7,4.957,5228.1,0
26,250,1.4,93.918,-42.7,4.962,5228.1,0
31,38,1.4,93.444,-36.1,4.967,5228.1,0
32,307,1.4,94.465,-41.8,4.958,5228.1,0
50,756,1.4,94.465,-41.8,4.961,5228.1,0
57,564,-3.4,92.649,-30.1,0.715,5017.5,0
39,202,1.4,94.465,-41.8,4.961,5228.1,0
30,234,1.4,93.918,-42.7,4.962,5228.1,0
39,71,1.4,93.918,-42.7,4.958,5228.1,0
44,75,1.1,93.994,-36.4,4.864,5191,0
27,170,-1.8,92.893,-46.2,1.291,5099.1,0
27,109,-3,92.713,-33,0.707,5023.5,0
44,574,-1.8,93.075,-47.1,1.405,5099.1,1
49,29,-0.1,93.2,-42,4.021,5195.8,0
29,708,-0.1,93.2,-42,4.153,5195.8,1
33,74,-2.9,92.963,-40.8,1.262,5076.2,1
55,244,1.1,93.994,-36.4,4.855,5191,1
30,117,1.1,93.994,-36.4,4.855,5191,1
50,57,1.1,93.994,-36.4,4.86,5191,1
41,85,1.4,93.444,-36.1,4.962,5228.1,1
46,346,1.1,93.994,-36.4,4.86,5191,1
25,30,1.4,93.918,-42.7,4.963,5228.1,1
34,433,-1.8,93.075,-47.1,1.405,5099.1,1
48,131,1.4,93.444,-36.1,4.963,5228.1,1
29,123,-1.8,92.893,-46.2,1.266,5099.1,1
43,324,-1.8,92.893,-46.2,1.281,5099.1,1
43,84,1.4,94.465,-41.8,4.967,5228.1,1
55,94,1.4,93.444,-36.1,4.963,5228.1,1
43,611,-1.8,93.075,-47.1,1.405,5099.1,1
28,568,1.4,93.918,-42.7,4.962,5228.1,1
37,383,1.1,93.994,-36.4,4.855,5191,1
53,267,1.1,93.994,-36.4,4.855,5191,1
28,198,-1.7,94.215,-40.3,0.846,4991.6,1
55,415,1.1,93.994,-36.4,4.858,5191,1
28,462,1.1,93.994,-36.4,4.855,5191,1
34,67,1.4,93.444,-36.1,4.965,5228.1,1
32,1842,1.4,93.444,-36.1,4.965,5228.1,1
56,20,1.4,93.918,-42.7,4.968,5228.1,1
44,72,-1.8,92.893,-46.2,1.299,5099.1,1
33,50,1.1,93.994,-36.4,4.857,5191,1
47,106,1.1,93.994,-36.4,4.86,5191,1
54,121,-1.8,92.893,-46.2,1.327,5099.1,1
62,123,-1.7,94.215,-40.3,0.827,4991.6,1
30,192,1.4,93.444,-36.1,4.964,5228.1,1
34,336,1.4,93.444,-36.1,4.968,5228.1,1
44,177,1.1,93.994,-36.4,4.857,5191,1
38,555,-0.1,93.2,-42,4.191,5195.8,1
36,146,-2.9,92.201,-31.4,0.884,5076.2,1
59,414,1.4,93.444,-36.1,4.964,5228.1,1
60,363,-2.9,92.469,-33.6,1.072,5076.2,1
58,353,-1.8,92.893,-46.2,1.354,5099.1,1
46,87,-1.8,92.893,-46.2,1.266,5099.1,1
44,196,1.4,93.444,-36.1,4.964,5228.1,1
30,45,-0.1,93.2,-42,4.076,5195.8,1
44,134,1.1,93.994,-36.4,4.857,5191,1
40,87,1.4,94.465,-41.8,4.959,5228.1,1
37,1110,1.1,93.994,-36.4,4.859,5191,1
34,532,1.1,93.994,-36.4,4.857,5191,1
41,52,1.1,93.994,-36.4,4.86,5191,1
34,62,1.4,93.444,-36.1,4.965,5228.1,1
46,223,1.4,93.918,-42.7,4.962,5228.1,1
32,489,1.1,93.994,-36.4,4.858,5191,1
34,79,-0.1,93.2,-42,4.021,5195.8,1
46,140,1.4,93.444,-36.1,4.963,5228.1,1
32,228,1.1,93.994,-36.4,4.857,5191,1
44,805,1.4,93.918,-42.7,4.961,5228.1,1
49,80,1.4,93.918,-42.7,4.96,5228.1,1
28,258,-1.8,93.075,-47.1,1.365,5099.1,1
56,97,1.4,93.444,-36.1,4.965,5228.1,1
51,153,1.4,93.444,-36.1,4.966,5228.1,1
36,118,-0.1,93.2,-42,4.076,5195.8,1
51,110,1.4,93.918,-42.7,4.96,5228.1,1
49,87,1.4,93.444,-36.1,4.964,5228.1,1
54,178,-1.1,94.601,-49.5,1.016,4963.6,1
37,157,1.4,93.918,-42.7,4.96,5228.1,1
49,55,1.1,93.994,-36.4,4.857,5191,1
45,519,1.1,93.994,-36.4,4.857,5191,1
27,282,-1.8,92.893,-46.2,1.281,5099.1,1
61,125,-1.8,92.843,-50,1.556,5099.1,1
36,394,-1.7,94.027,-38.3,0.898,4991.6,1
25,323,1.1,93.994,-36.4,4.86,5191,1
27,56,-1.8,93.075,-47.1,1.445,5099.1,1
33,131,1.1,93.994,-36.4,4.86,5191,1
31,3643,1.4,93.918,-42.7,4.963,5228.1,1
39,203,1.4,94.465,-41.8,4.947,5228.1,1
29,582,1.4,93.918,-42.7,4.958,5228.1,1
42,98,-1.8,92.893,-46.2,1.299,5099.1,1
38,131,1.4,93.444,-36.1,4.964,5228.1,1
45,232,1.4,94.465,-41.8,4.866,5228.1,1
25,298,1.4,93.918,-42.7,4.958,5228.1,1
29,60,-1.8,92.843,-50,1.663,5099.1,1
38,147,-1.8,93.075,-47.1,1.405,5099.1,1
36,7,-1.8,92.893,-46.2,1.313,5099.1,1
52,84,1.1,93.994,-36.4,4.857,5191,1
30,27,-1.8,92.893,-46.2,1.299,5099.1,1
46,207,-1.8,93.075,-47.1,1.405,5099.1,1
46,510,-1.7,94.027,-38.3,0.904,4991.6,1
32,115,-0.1,93.2,-42,4.153,5195.8,1
32,188,-1.8,93.075,-47.1,1.41,5099.1,1
30,862,1.4,93.444,-36.1,4.965,5228.1,1
44,96,1.4,93.444,-36.1,4.966,5228.1,1
40,251,1.1,93.994,-36.4,4.857,5191,1
54,133,-0.1,93.2,-42,4.12,5195.8,1
37,12,-0.1,93.2,-42,4.021,5195.8,1
53,247,-1.8,93.369,-34.8,0.646,5008.7,1
20,42,-1.8,92.893,-46.2,1.266,5099.1,1
27,631,-1.8,92.893,-46.2,1.291,5099.1,1
80,96,-3.4,92.431,-26.9,0.744,5017.5,1
48,76,-0.1,93.2,-42,4.191,5195.8,1
37,395,-1.8,93.369,-34.8,0.644,5008.7,1
41,111,-1.8,93.075,-47.1,1.405,5099.1,1
