age,duration,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
24,292,-2.9,92.201,-31.4,0.881,5076.2,0
22,163,-2.9,92.963,-40.8,1.268,5076.2,1
27,125,1.1,93.994,-36.4,4.856,5191,0
88,266,-1.8,92.843,-50,1.663,5099.1,1
40,88,1.4,93.918,-42.7,4.961,5228.1,0
38,464,1.4,94.465,-41.8,4.961,5228.1,0
32,940,-2.9,92.469,-33.6,1.072,5076.2,1
40,310,1.4,93.918,-42.7,4.962,5228.1,0
28,98,1.1,93.994,-36.4,4.859,5191,0
27,113,-1.7,94.215,-40.3,0.782,4991.6,0
21,85,1.4,93.918,-42.7,4.962,5228.1,0
47,146,1.4,94.465,-41.8,4.96,5228.1,0
54,840,-1.8,93.075,-47.1,1.405,5099.1,1
33,273,-0.1,93.2,-42,4.153,5195.8,0
25,32,-1.8,92.893,-46.2,1.244,5099.1,0
33,611,1.4,93.918,-42.7,4.962,5228.1,0
45,163,1.4,93.444,-36.1,4.967,5228.1,0
58,210,1.1,93.994,-36.4,4.856,5191,0
45,232,1.4,94.465,-41.8,4.959,5228.1,0
31,176,-0.1,93.2,-42,4.153,5195.8,0
37,232,-1.8,92.893,-46.2,1.334,5099.1,0
44,545,1.4,94.465,-41.8,4.967,5228.1,0
33,40,1.4,93.918,-42.7,4.963,5228.1,0
23,633,1.1,93.994,-36.4,4.857,5191,0
52,163,1.4,93.918,-42.7,4.963,5228.1,0
62,237,-3.4,92.649,-30.1,0.714,5017.5,0
34,103,1.4,93.444,-36.1,4.963,5228.1,0
32,106,1.4,93.444,-36.1,4.965,5228.1,0
41,135,-0.1,93.2,-42,4.12,5195.8,0
36,68,-3.4,92.431,-26.9,0.722,5017.5,0
32,338,1.1,93.994,-36.4,4.857,5191,0
30,154,1.1,93.994,-36.4,4.857,5191,0
26,77,1.4,93.918,-42.7,4.962,5228.1,0
29,130,1.4,93.444,-36.1,4.964,5228.1,0
74,184,-1.8,93.749,-34.6,0.643,5008.7,0
29,137,1.4,93.444,-36.1,4.964,5228.1,0
31,760,-3.4,92.431,-26.9,0.754,5017.5,0
42,295,1.1,93.994,-36.4,4.859,5191,0
33,75,1.1,93.994,-36.4,4.859,5191,0
36,69,1.4,93.444,-36.1,4.963,5228.1,0
46,226,-0.1,93.2,-42,4.153,5195.8,0
27,86,1.4,93.918,-42.7,4.958,5228.1,0
27,359,-1.8,93.369,-34.8,0.635,5008.7,1
38,102,1.4,93.444,-36.1,4.963,5228.1,0
25,94,1.4,93.918,-42.7,4.961,5228.1,0
40,91,1.4,93.918,-42.7,4.963,5228.1,0
43,339,1.1,93.994,-36.4,4.858,5191,0
49,97,1.4,93.918,-42.7,4.962,5228.1,0
33,700,-1.8,93.876,-40,0.684,5008.7,1
41,148,1.4,94.465,-41.8,4.864,5228.1,0
30,221,-0.1,93.2,-42,4.021,5195.8,0
44,650,1.1,93.994,-36.4,4.858,5191,0
60,123,1.1,93.994,-36.4,4.857,5191,0
48,657,1.4,93.918,-42.7,4.962,5228.1,0
33,156,-2.9,92.201,-31.4,0.861,5076.2,0
31,151,1.4,93.918,-42.7,4.961,5228.1,0
34,20,1.4,94.465,-41.8,4.864,5228.1,0
34,86,1.1,93.994,-36.4,4.857,5191,0
41,442,1.4,94.465,-41.8,4.865,5228.1,0
31,145,1.4,93.918,-42.7,4.963,5228.1,0
56,58,1.4,93.918,-42.7,4.955,5228.1,0
33,187,1.4,94.465,-41.8,4.864,5228.1,0
51,193,1.1,93.994,-36.4,4.856,5191,0
34,11,-1.8,92.893,-46.2,1.266,5099.1,0
46,13,1.4,93.444,-36.1,4.962,5228.1,0
26,215,-1.8,93.369,-34.8,0.649,5008.7,1
36,445,1.1,93.994,-36.4,4.86,5191,0
52,342,1.1,93.994,-36.4,4.857,5191,0
42,583,1.1,93.994,-36.4,4.857,5191,0
36,141,-3.4,92.431,-26.9,0.739,5017.5,0
23,80,-2.9,92.201,-31.4,0.861,5076.2,0
52,200,1.4,93.918,-42.7,4.962,5228.1,0
33,585,-1.8,92.893,-46.2,1.334,5099.1,0
38,207,-1.8,92.843,-50,1.726,5099.1,1
56,136,1.1,93.994,-36.4,4.857,5191,0
55,130,-2.9,92.963,-40.8,1.262,5076.2,0
54,90,1.1,93.994,-36.4,4.856,5191,0
55,156,-3.4,92.431,-26.9,0.728,5017.5,0
37,124,1.1,93.994,-36.4,4.857,5191,0
48,444,1.1,93.994,-36.4,4.856,5191,0
37,439,-1.8,93.075,-47.1,1.479,5099.1,0
59,0,1.4,93.444,-36.1,4.965,5228.1,0
29,256,-1.7,94.215,-40.3,0.835,4991.6,0
43,734,1.1,93.994,-36.4,4.86,5191,0
46,274,1.1,93.994,-36.4,4.859,5191,0
42,8,1.4,94.465,-41.8,4.959,5228.1,0
30,189,-1.8,92.893,-46.2,1.327,5099.1,0
34,257,-1.8,92.893,-46.2,1.299,5099.1,0
39,50,1.1,93.994,-36.4,4.856,5191,0
34,638,1.4,94.465,-41.8,4.864,5228.1,1
42,306,-1.8,92.893,-46.2,1.299,5099.1,0
31,1094,-2.9,92.963,-40.8,1.26,5076.2,0
55,62,1.1,93.994,-36.4,4.857,5191,0
36,246,-1.8,92.893,-46.2,1.291,5099.1,0
43,169,1.4,94.465,-41.8,4.961,5228.1,0
49,555,1.4,93.918,-42.7,4.957,5228.1,1
42,105,1.4,93.444,-36.1,4.966,5228.1,0
34,417,1.1,93.994,-36.4,4.86,5191,0
31,212,-0.1,93.2,-42,4.12,5195.8,0
44,57,1.4,93.444,-36.1,4.965,5228.1,0
46,199,1.4,93.918,-42.7,4.961,5228.1,0
40,54,1.4,93.918,-42.7,4.962,5228.1,0
64,104,-1.8,93.075,-47.1,1.405,5099.1,1
36,159,-1.8,92.893,-46.2,1.264,5099.1,0
30,144,-2.9,92.963,-40.8,1.26,5076.2,0
32,92,1.1,93.994,-36.4,4.855,5191,0
30,195,1.1,93.994,-36.4,4.857,5191,0
31,122,1.4,93.444,-36.1,4.964,5228.1,0
30,31,1.4,93.918,-42.7,4.963,5228.1,0
47,258,-0.1,93.2,-42,4.12,5195.8,0
37,384,1.4,94.465,-41.8,4.864,5228.1,0
48,222,1.1,93.994,-36.4,4.857,5191,0
33,111,1.4,93.444,-36.1,4.965,5228.1,0
58,168,-0.1,93.2,-42,4.12,5195.8,0
42,251,-1.8,92.893,-46.2,1.266,5099.1,0
36,122,-2.9,92.469,-33.6,1.059,5076.2,0
30,107,-2.9,92.963,-40.8,1.26,5076.2,0
32,14,-1.8,92.893,-46.2,1.266,5099.1,0
37,203,1.4,94.465,-41.8,4.959,5228.1,0
35,178,-1.8,92.893,-46.2,1.344,5099.1,0
36,165,1.4,93.444,-36.1,4.968,5228.1,0
50,173,1.4,93.918,-42.7,4.962,5228.1,0
53,149,1.1,93.994,-36.4,4.856,5191,0
42,254,1.1,93.994,-36.4,4.857,5191,0
43,974,1.1,93.994,-36.4,4.857,5191,0
24,93,1.4,94.465,-41.8,4.961,5228.1,0
52,273,1.4,94.465,-41.8,4.959,5228.1,0
32,79,1.4,93.918,-42.7,4.962,5228.1,0
48,14,1.4,94.465,-41.8,4.959,5228.1,0
28,138,1.4,94.465,-41.8,4.961,5228.1,0
30,400,-1.8,93.075,-47.1,1.405,5099.1,1
49,524,1.1,93.994,-36.4,4.857,5191,0
29,82,1.4,93.444,-36.1,4.965,5228.1,0
28,444,-1.8,92.893,-46.2,1.266,5099.1,0
37,584,1.1,93.994,-36.4,4.855,5191,0
58,231,1.4,93.918,-42.7,4.957,5228.1,0
47,139,-0.1,93.2,-42,4.153,5195.8,0
48,190,-1.8,93.075,-47.1,1.479,5099.1,0
35,329,1.4,93.444,-36.1,4.966,5228.1,0
47,118,1.1,93.994,-36.4,4.857,5191,0
50,102,1.1,93.994,-36.4,4.856,5191,0
57,69,1.4,93.918,-42.7,4.961,5228.1,0
23,283,1.4,93.918,-42.7,4.962,5228.1,0
37,248,-3.4,92.649,-30.1,0.715,5017.5,0
27,141,1.4,94.465,-41.8,4.947,5228.1,0
31,175,1.4,93.918,-42.7,4.963,5228.1,0
30,154,1.4,94.465,-41.8,4.947,5228.1,0
31,221,1.4,93.918,-42.7,4.963,5228.1,0
80,234,-1.8,93.749,-34.6,0.644,5008.7,0
32,69,1.4,93.444,-36.1,4.963,5228.1,0
42,89,-1.8,92.893,-46.2,1.291,5099.1,0
33,182,1.4,94.465,-41.8,4.961,5228.1,0
63,167,-3.4,92.379,-29.8,0.788,5017.5,0
38,231,1.4,93.444,-36.1,4.968,5228.1,0
45,174,-1.8,93.075,-47.1,1.405,5099.1,0
34,138,-1.8,92.843,-50,1.52,5099.1,0
49,297,1.1,93.994,-36.4,4.858,5191,0
55,190,-1.8,92.893,-46.2,1.259,5099.1,0
57,14,1.4,94.465,-41.8,4.959,5228.1,0
32,106,1.4,94.465,-41.8,4.96,5228.1,0
38,50,1.4,93.918,-42.7,4.963,5228.1,0
41,33,1.4,94.465,-41.8,4.96,5228.1,0
51,73,-1.7,94.215,-40.3,0.861,4991.6,0
30,58,1.1,93.994,-36.4,4.855,5191,0
40,104,-0.1,93.2,-42,4.12,5195.8,0
27,466,1.1,93.994,-36.4,4.857,5191,0
29,168,-1.8,92.893,-46.2,1.281,5099.1,0
52,324,1.4,93.918,-42.7,4.962,5228.1,0
40,231,1.4,94.465,-41.8,4.959,5228.1,0
39,233,1.4,93.918,-42.7,4.962,5228.1,0
20,209,-1.8,93.075,-47.1,1.365,5099.1,0
29,247,1.4,93.918,-42.7,4.957,5228.1,0
29,62,-0.1,93.2,-42,4.076,5195.8,0
25,506,1.4,93.918,-42.7,4.963,5228.1,0
27,240,1.4,94.465,-41.8,4.961,5228.1,0
42,208,1.1,93.994,-36.4,4.857,5191,0
32,85,1.4,93.918,-42.7,4.962,5228.1,0
34,210,1.4,93.918,-42.7,4.963,5228.1,0
40,66,1.1,93.994,-36.4,4.856,5191,0
39,140,-1.8,92.893,-46.2,1.244,5099.1,0
45,156,-2.9,92.201,-31.4,0.884,5076.2,0
30,100,1.4,93.444,-36.1,4.965,5228.1,0
30,129,-1.8,92.893,-46.2,1.313,5099.1,0
56,125,1.4,93.918,-42.7,4.963,5228.1,0
29,360,1.4,93.918,-42.7,4.962,5228.1,0
28,108,1.4,94.465,-41.8,4.96,5228.1,0
42,204,1.1,93.994,-36.4,4.857,5191,0
56,121,1.4,93.918,-42.7,4.96,5228.1,0
46,146,-1.8,92.893,-46.2,1.327,5099.1,0
45,185,-1.8,92.893,-46.2,1.334,5099.1,0
29,210,1.1,93.994,-36.4,4.855,5191,0
34,401,1.4,93.918,-42.7,4.957,5228.1,0
36,343,-3.4,92.431,-26.9,0.722,5017.5,0
30,115,1.4,93.918,-42.7,4.957,5228.1,0
46,71,1.4,93.918,-42.7,4.963,5228.1,0
50,587,1.1,93.994,-36.4,4.86,5191,0
30,85,1.1,93.994,-36.4,4.864,5191,0
34,11,1.4,93.918,-42.7,4.963,5228.1,0
55,303,1.4,94.465,-41.8,4.96,5228.1,0
56,49,1.4,94.465,-41.8,4.967,5228.1,0
32,190,1.1,93.994,-36.4,4.855,5191,0
29,113,-2.9,92.963,-40.8,1.26,5076.2,0
27,189,1.4,93.918,-42.7,4.962,5228.1,0
32,119,1.4,93.918,-42.7,4.968,5228.1,0
49,66,-0.1,93.2,-42,4.021,5195.8,0
30,196,-0.1,93.2,-42,4.153,5195.8,0
54,242,1.1,93.994,-36.4,4.86,5191,0
40,270,1.4,93.444,-36.1,4.965,5228.1,0
51,94,1.4,93.918,-42.7,4.961,5228.1,0
28,96,1.4,93.918,-42.7,4.962,5228.1,0
57,168,-1.8,92.893,-46.2,1.291,5099.1,0
55,45,-1.8,93.075,-47.1,1.405,5099.1,0
34,161,1.4,93.444,-36.1,4.966,5228.1,0
50,108,1.1,93.994,-36.4,4.856,5191,0
58,139,1.4,93.444,-36.1,4.965,5228.1,0
31,168,1.1,93.994,-36.4,4.857,5191,0
31,145,1.4,93.444,-36.1,4.966,5228.1,0
32,242,-0.1,93.2,-42,4.191,5195.8,0
33,366,1.4,93.918,-42.7,4.96,5228.1,0
36,217,-0.1,93.2,-42,4.12,5195.8,0
29,212,1.4,93.444,-36.1,4.965,5228.1,0
40,384,-1.8,93.075,-47.1,1.365,5099.1,1
37,64,1.1,93.994,-36.4,4.856,5191,0
29,63,1.4,93.444,-36.1,4.965,5228.1,0
49,377,1.4,93.444,-36.1,4.964,5228.1,0
58,321,-0.1,93.2,-42,4.076,5195.8,0
57,174,1.4,93.918,-42.7,4.962,5228.1,0
31,86,-0.1,93.2,-42,4.076,5195.8,0
32,85,-3.4,92.649,-30.1,0.722,5017.5,0
30,446,1.4,94.465,-41.8,4.961,5228.1,0
42,456,1.1,93.994,-36.4,4.857,5191,0
37,58,1.1,93.994,-36.4,4.86,5191,0
35,116,1.4,93.918,-42.7,4.963,5228.1,0
73,179,-1.8,92.843,-50,1.531,5099.1,1
48,135,1.4,93.918,-42.7,4.961,5228.1,0
55,88,-1.8,93.075,-47.1,1.392,5099.1,0
32,60,1.1,93.994,-36.4,4.856,5191,0
33,691,1.1,93.994,-36.4,4.857,5191,0
32,47,1.1,93.994,-36.4,4.864,5191,0
57,135,1.4,93.918,-42.7,4.962,5228.1,0
28,9,-1.8,92.893,-46.2,1.25,5099.1,0
34,511,1.4,94.465,-41.8,4.866,5228.1,0
34,66,-1.8,92.893,-46.2,1.25,5099.1,0
28,165,1.4,93.918,-42.7,4.96,5228.1,0
38,456,1.4,93.918,-42.7,4.963,5228.1,0
36,135,1.1,93.994,-36.4,4.856,5191,0
42,107,1.4,93.918,-42.7,4.962,5228.1,0
53,74,-1.8,92.893,-46.2,1.25,5099.1,0
26,284,1.4,93.918,-42.7,4.963,5228.1,0
22,102,1.4,93.918,-42.7,4.963,5228.1,0
52,559,1.4,93.444,-36.1,4.965,5228.1,0
27,134,1.4,94.465,-41.8,4.959,5228.1,0
26,123,-1.8,92.893,-46.2,1.244,5099.1,0
29,129,1.1,93.994,-36.4,4.856,5191,0
56,507,1.1,93.994,-36.4,4.857,5191,0
63,176,-1.8,93.749,-34.6,0.642,5008.7,1
30,165,-1.8,93.876,-40,0.668,5008.7,0
34,120,1.4,94.465,-41.8,4.967,5228.1,0
60,135,1.4,93.918,-42.7,4.962,5228.1,0
37,63,-1.8,92.893,-46.2,1.25,5099.1,0
35,179,-1.1,94.199,-37.5,0.881,4963.6,0
42,269,-0.1,93.2,-42,4.076,5195.8,0
35,234,1.4,93.444,-36.1,4.963,5228.1,0
65,301,-1.7,94.055,-39.8,0.729,4991.6,1
39,332,1.4,94.465,-41.8,4.961,5228.1,0
33,106,-2.9,92.469,-33.6,0.927,5076.2,0
47,43,1.4,93.918,-42.7,4.962,5228.1,0
23,102,-1.8,92.893,-46.2,1.25,5099.1,0
55,126,-1.8,92.893,-46.2,1.299,5099.1,0
43,395,-2.9,92.963,-40.8,1.262,5076.2,1
33,201,-1.8,92.893,-46.2,1.281,5099.1,0
55,92,-0.1,93.2,-42,4.076,5195.8,0
35,248,-1.8,92.893,-46.2,1.334,5099.1,0
38,140,1.4,93.444,-36.1,4.963,5228.1,0
50,70,-0.1,93.2,-42,4.021,5195.8,0
66,150,-2.9,92.201,-31.4,0.879,5076.2,0
25,128,1.4,93.918,-42.7,4.957,5228.1,0
39,48,1.4,94.465,-41.8,4.959,5228.1,0
24,65,1.1,93.994,-36.4,4.859,5191,0
51,202,1.4,94.465,-41.8,4.958,5228.1,0
32,86,-0.1,93.2,-42,4.12,5195.8,0
57,26,-1.8,92.893,-46.2,1.244,5099.1,0
41,34,1.1,93.994,-36.4,4.864,5191,0
42,163,1.4,93.918,-42.7,4.962,5228.1,0
40,323,-1.8,92.893,-46.2,1.334,5099.1,0
41,263,-1.8,93.075,-47.1,1.466,5099.1,0
36,77,-1.8,92.893,-46.2,1.264,5099.1,0
38,179,1.4,93.918,-42.7,4.963,5228.1,0
44,376,1.4,93.444,-36.1,4.967,5228.1,0
39,825,-1.8,92.893,-46.2,1.334,5099.1,0
27,100,1.1,93.994,-36.4,4.857,5191,0
23,361,-1.8,92.893,-46.2,1.27,5099.1,0
54,72,1.4,94.465,-41.8,4.961,5228.1,0
38,123,-1.8,92.893,-46.2,1.27,5099.1,0
24,74,1.4,93.918,-42.7,4.963,5228.1,0
26,295,1.1,93.994,-36.4,4.856,5191,0
35,466,-1.8,92.893,-46.2,1.281,5099.1,0
50,262,-1.8,92.893,-46.2,1.313,5099.1,0
56,95,1.4,93.444,-36.1,4.962,5228.1,0
36,125,1.1,93.994,-36.4,4.858,5191,0
40,380,-0.1,93.2,-42,4.021,5195.8,0
48,179,-1.8,93.075,-47.1,1.423,5099.1,0
46,279,-1.8,93.075,-47.1,1.423,5099.1,1
27,104,1.4,93.918,-42.7,4.963,5228.1,0
52,291,1.4,94.465,-41.8,4.961,5228.1,0
24,222,-1.1,94.199,-37.5,0.886,4963.6,0
33,807,-1.8,92.893,-46.2,1.291,5099.1,0
48,274,-1.8,92.893,-46.2,1.334,5099.1,0
39,540,-1.8,93.075,-47.1,1.415,5099.1,0
21,701,-1.1,94.601,-49.5,1.037,4963.6,1
54,226,1.4,93.444,-36.1,4.966,5228.1,0
54,218,1.4,93.918,-42.7,4.961,5228.1,0
58,144,-1.8,93.369,-34.8,0.646,5008.7,0
32,75,-1.8,92.893,-46.2,1.281,5099.1,0
44,154,-1.8,92.893,-46.2,1.281,5099.1,0
34,193,-2.9,92.201,-31.4,0.859,5076.2,1
38,129,1.4,93.918,-42.7,4.957,5228.1,0
54,513,1.1,93.994,-36.4,4.855,5191,1
57,235,1.4,93.918,-42.7,4.963,5228.1,0
30,214,1.4,93.444,-36.1,4.965,5228.1,0
29,110,-3.4,92.431,-26.9,0.731,5017.5,0
27,69,-1.8,92.893,-46.2,1.281,5099.1,0
42,467,1.4,93.918,-42.7,4.963,5228.1,0
46,642,1.4,93.918,-42.7,4.963,5228.1,0
31,627,-0.1,93.2,-42,4.076,5195.8,0
37,51,1.1,93.994,-36.4,4.86,5191,0
39,123,-0.1,93.2,-42,4.153,5195.8,0
29,338,1.4,93.918,-42.7,4.963,5228.1,0
30,215,1.4,94.465,-41.8,4.864,5228.1,0
52,69,1.4,93.444,-36.1,4.964,5228.1,0
59,780,1.4,93.918,-42.7,4.962,5228.1,0
37,101,1.4,93.444,-36.1,4.964,5228.1,0
31,107,-0.1,93.2,-42,4.191,5195.8,0
31,193,1.4,93.918,-42.7,4.962,5228.1,0
25,304,-1.8,92.893,-46.2,1.299,5099.1,0
29,652,1.4,93.918,-42.7,4.968,5228.1,0
36,449,1.1,93.994,-36.4,4.857,5191,0
39,204,-0.1,93.2,-42,4.663,5195.8,1
34,94,1.4,94.465,-41.8,4.967,5228.1,0
36,68,-1.8,93.075,-47.1,1.435,5099.1,0
53,269,1.1,93.994,-36.4,4.859,5191,0
32,35,1.1,93.994,-36.4,4.858,5191,0
55,219,1.1,93.994,-36.4,4.857,5191,0
46,368,-1.8,92.893,-46.2,1.344,5099.1,0
28,44,1.4,93.918,-42.7,4.968,5228.1,0
35,160,-0.1,93.2,-42,4.223,5195.8,1
26,4,-1.1,94.199,-37.5,0.884,4963.6,0
32,84,-1.8,92.893,-46.2,1.281,5099.1,0
37,191,1.1,93.994,-36.4,4.859,5191,0
32,633,-1.8,92.893,-46.2,1.327,5099.1,0
26,455,1.4,93.918,-42.7,4.957,5228.1,0
33,216,-1.8,92.893,-46.2,1.299,5099.1,0
23,169,1.4,94.465,-41.8,4.866,5228.1,0
37,270,1.1,93.994,-36.4,4.857,5191,0
36,156,1.4,93.444,-36.1,4.963,5228.1,0
33,83,1.1,93.994,-36.4,4.86,5191,0
59,232,-1.8,92.893,-46.2,1.334,5099.1,0
42,73,-0.1,93.2,-42,4.191,5195.8,0
31,109,1.4,93.918,-42.7,4.962,5228.1,0
39,58,-0.1,93.2,-42,4.153,5195.8,0
30,366,1.1,93.994,-36.4,4.86,5191,0
43,26,1.4,94.465,-41.8,4.959,5228.1,0
34,260,1.4,93.444,-36.1,4.964,5228.1,0
33,142,1.4,94.465,-41.8,4.961,5228.1,0
31,106,1.4,93.444,-36.1,4.966,5228.1,0
32,674,1.1,93.994,-36.4,4.857,5191,0
35,109,1.4,94.465,-41.8,4.959,5228.1,0
37,523,1.1,93.994,-36.4,4.859,5191,0
34,106,1.1,93.994,-36.4,4.859,5191,0
40,222,-1.8,92.893,-46.2,1.299,5099.1,0
47,170,1.1,93.994,-36.4,4.857,5191,0
40,81,1.4,93.444,-36.1,4.963,5228.1,0
36,127,-1.8,92.893,-46.2,1.327,5099.1,0
42,118,1.4,93.918,-42.7,4.962,5228.1,0
41,391,1.1,93.994,-36.4,4.855,5191,0
42,192,1.1,93.994,-36.4,4.857,5191,0
33,196,-1.8,93.369,-34.8,0.635,5008.7,0
46,78,-1.8,92.893,-46.2,1.244,5099.1,0
33,350,-1.8,92.893,-46.2,1.266,5099.1,0
35,315,-3,92.713,-33,0.706,5023.5,1
42,130,1.4,94.465,-41.8,4.961,5228.1,0
50,133,1.1,93.994,-36.4,4.857,5191,0
38,133,-0.1,93.2,-42,4.153,5195.8,0
31,32,-1.8,92.893,-46.2,1.244,5099.1,0
33,16,1.4,94.465,-41.8,4.959,5228.1,0
58,104,1.1,93.994,-36.4,4.856,5191,0
30,216,-0.1,93.2,-42,4.076,5195.8,0
34,37,1.4,94.465,-41.8,4.962,5228.1,0
40,217,-1.8,92.893,-46.2,1.313,5099.1,0
49,119,-1.8,93.075,-47.1,1.405,5099.1,0
41,391,-1.1,94.601,-49.5,0.959,4963.6,1
55,73,1.4,93.918,-42.7,4.962,5228.1,0
51,194,1.4,93.918,-42.7,4.962,5228.1,0
36,215,1.4,93.444,-36.1,4.964,5228.1,0
34,364,-1.8,93.369,-34.8,0.654,5008.7,0
37,85,1.4,93.444,-36.1,4.965,5228.1,0
40,117,1.1,93.994,-36.4,4.856,5191,0
56,234,-0.1,93.798,-40.4,4.794,5195.8,1
49,602,1.4,93.918,-42.7,4.958,5228.1,0
36,1407,-1.7,94.055,-39.8,0.739,4991.6,1
32,347,-1.8,92.893,-46.2,1.25,5099.1,0
38,104,1.1,93.994,-36.4,4.859,5191,0
75,109,-1.8,93.075,-47.1,1.405,5099.1,1
36,911,-0.1,93.2,-42,4.076,5195.8,0
36,1434,-1.8,92.893,-46.2,1.244,5099.1,0
47,301,1.1,93.994,-36.4,4.859,5191,0
25,28,1.4,93.918,-42.7,4.968,5228.1,0
34,365,1.4,93.444,-36.1,4.964,5228.1,0
50,217,1.1,93.994,-36.4,4.86,5191,0
36,508,-1.8,93.075,-47.1,1.405,5099.1,0
29,411,1.4,94.465,-41.8,4.961,5228.1,0
41,400,-1.8,93.075,-47.1,1.405,5099.1,0
24,109,-2.9,92.963,-40.8,1.268,5076.2,0
39,78,1.4,94.465,-41.8,4.961,5228.1,0
53,125,1.1,93.994,-36.4,4.858,5191,0
46,101,1.4,93.444,-36.1,4.964,5228.1,0
36,99,1.4,93.918,-42.7,4.962,5228.1,0
30,400,1.4,93.918,-42.7,4.963,5228.1,0
33,60,-1.8,92.893,-46.2,1.344,5099.1,0
42,108,1.4,93.444,-36.1,4.968,5228.1,0
47,600,1.1,93.994,-36.4,4.857,5191,1
58,520,1.4,93.918,-42.7,4.961,5228.1,0
58,666,1.4,93.918,-42.7,4.963,5228.1,0
29,681,1.4,93.918,-42.7,4.962,5228.1,1
34,12,-1.8,93.075,-47.1,1.405,5099.1,0
53,78,1.4,93.918,-42.7,4.962,5228.1,0
50,30,1.4,94.465,-41.8,4.959,5228.1,0
53,231,1.4,93.444,-36.1,4.968,5228.1,0
57,30,1.4,93.444,-36.1,4.962,5228.1,0
31,591,-2.9,92.963,-40.8,1.26,5076.2,1
43,126,1.4,93.444,-36.1,4.964,5228.1,0
31,109,-2.9,92.201,-31.4,0.861,5076.2,0
46,69,-2.9,92.963,-40.8,1.262,5076.2,0
59,37,1.4,93.918,-42.7,4.968,5228.1,0
46,269,-1.8,92.843,-50,1.556,5099.1,1
80,125,-2.9,92.201,-31.4,0.883,5076.2,1
38,403,-1.1,94.767,-50.8,1.03,4963.6,1
41,823,1.4,93.918,-42.7,4.962,5228.1,0
29,278,-1.8,92.893,-46.2,1.291,5099.1,0
43,72,-3,92.713,-33,0.715,5023.5,0
32,237,1.1,93.994,-36.4,4.857,5191,0
29,319,-1.8,93.075,-47.1,1.405,5099.1,1
38,1665,-1.8,93.075,-47.1,1.445,5099.1,1
43,111,1.4,93.918,-42.7,4.96,5228.1,0
56,641,1.4,93.918,-42.7,4.957,5228.1,1
43,388,1.4,93.918,-42.7,4.962,5228.1,0
31,74,-0.1,93.2,-42,4.153,5195.8,0
43,108,-1.8,92.893,-46.2,1.299,5099.1,0
28,253,1.4,94.465,-41.8,4.955,5228.1,0
67,655,-1.1,94.767,-50.8,1.039,4963.6,1
37,50,1.4,93.444,-36.1,4.963,5228.1,0
29,786,-0.1,93.2,-42,4.12,5195.8,1
54,564,-1.8,93.876,-40,0.685,5008.7,0
41,66,1.4,94.465,-41.8,4.96,5228.1,0
36,324,1.4,93.444,-36.1,4.968,5228.1,0
35,121,1.4,93.444,-36.1,4.965,5228.1,0
32,210,-2.9,92.469,-33.6,1.029,5076.2,1
38,828,-3.4,92.431,-26.9,0.735,5017.5,1
30,1062,1.4,94.465,-41.8,4.962,5228.1,0
33,207,1.1,93.994,-36.4,4.856,5191,0
33,214,-0.1,93.2,-42,4.191,5195.8,0
28,318,1.1,93.994,-36.4,4.858,5191,0
40,158,1.4,93.918,-42.7,4.958,5228.1,0
48,130,1.4,94.465,-41.8,4.961,5228.1,0
42,112,1.1,93.994,-36.4,4.857,5191,0
53,152,1.4,94.465,-41.8,4.864,5228.1,0
32,151,-1.8,92.893,-46.2,1.266,5099.1,0
32,11,1.4,93.444,-36.1,4.964,5228.1,0
52,79,1.4,93.918,-42.7,4.961,5228.1,0
27,261,1.4,93.918,-42.7,4.96,5228.1,0
69,144,-2.9,92.963,-40.8,1.26,5076.2,1
35,94,1.1,93.994,-36.4,4.856,5191,0
48,353,1.1,93.994,-36.4,4.856,5191,0
27,689,1.4,93.918,-42.7,4.957,5228.1,1
43,24,1.4,93.444,-36.1,4.963,5228.1,0
39,67,-1.8,93.075,-47.1,1.365,5099.1,0
38,212,1.4,94.465,-41.8,4.959,5228.1,0
37,356,-1.8,92.893,-46.2,1.327,5099.1,0
29,54,1.4,93.918,-42.7,4.962,5228.1,0
44,263,-2.9,92.201,-31.4,0.884,5076.2,0
30,1288,1.4,93.444,-36.1,4.968,5228.1,1
45,222,1.1,93.994,-36.4,4.864,5191,0
35,409,1.4,94.465,-41.8,4.864,5228.1,0
54,56,1.4,93.444,-36.1,4.964,5228.1,0
30,331,1.1,93.994,-36.4,4.86,5191,0
32,1271,1.4,93.918,-42.7,4.962,5228.1,0
28,285,1.1,93.994,-36.4,4.857,5191,0
33,398,1.4,93.444,-36.1,4.964,5228.1,0
51,211,-1.8,92.893,-46.2,1.291,5099.1,0
31,238,1.4,94.465,-41.8,4.961,5228.1,0
29,62,-0.1,93.2,-42,4.12,5195.8,0
26,205,-1.8,92.893,-46.2,1.344,5099.1,0
39,240,1.4,93.918,-42.7,4.96,5228.1,0
38,210,-3.4,92.649,-30.1,0.719,5017.5,0
57,109,-0.1,93.2,-42,4.021,5195.8,0
36,140,-1.8,93.075,-47.1,1.405,5099.1,0
50,157,1.4,94.465,-41.8,4.864,5228.1,0
45,323,1.4,93.918,-42.7,4.963,5228.1,0
36,221,-0.1,93.2,-42,4.12,5195.8,0
56,72,-0.1,93.2,-42,4.021,5195.8,0
23,67,-1.8,92.893,-46.2,1.266,5099.1,0
